"1000000159","7","鍋にお湯を沸かしその中に白だしをいれます。白だしがない方は塩を少しだけいれても。"
"1000000159","8","お湯の中に⑥をいれていきます。
グラグラと沸騰させすぎると豚肉が固くなってしまうので弱めにの沸騰で。"
"1000000159","9","豚肉に火が通ったらお湯からあげて水気を切りお皿に盛ります。
野菜の食感がある方が美味しので火は通し過ぎにない方が良いと思います"
"1000000159","10","食べる時は、ポン酢でどうぞ！！"
"1000000160","1","大根の皮をむき１センチ位のサイコロ状に切ります。
人参は薄く切ってから３ミリ位の千切りにします。"
"1000000160","2","材料をボールに入れ、塩を少し（1つまみ位）振り、軽くもみます。最後にキムチの素を入れ軽くもみながらかき混ぜます。"
"1000000160","3","調味料を１振りし、味見をします。キムチの素で好みの辛さに調整して出来上がり。
（調味料を入れなくても美味しく出来ますのでお好みで）"
"1000000161","2","豆腐を半分に切り、お皿に盛ります。豆腐の上に生ふりかけを乗せて出来上がりです。お醤油をかけて食べてさい。"
"1000000161","1","生ふりかけの詳しいレシピは
私の「マイページ」の「簡単生ふりかけ」をご覧ください。"
"1000000162","1","材料を用意します。キャベツは細めの千切りに（量は５本の指でつまめる位）"
"1000000162","2","卵を割りほぐしその中に紅ショウガを入れて混ぜます。"
"1000000162","3","フライパンを熱し少量の油をいれます"
"1000000162","5","キャベツがしんなりしたら②の卵を入れます。"
"1000000162","4","熱したフライパンにキャベツを入れ強火で水分が出ない様に軽く炒めます。"
"1000000162","6","火は中火から強火で（弱火だとキレイに卵がまとまらないと思うので）
どんぶりの大きさに玉子をまとめます。"
"1000000162","7","ひっくり返して反対も焼きます"
"1000000162","8","どんぶりにご飯を盛りその上に⑦の焼いた玉子を乗せます"
"1000000162","9","玉子の上全体にソースを塗ります"
"1000000162","10","ソースの上からマヨネーズを掛けて出来上がりｄす♪"
"1000000163","1","鍋に小豆とひたひたの水を入れて３分茹でる。その後ザルにあげる。"
"1000000163","2","圧力鍋に小豆と水５カップを入れて火にかける。１０分加圧したら急冷する。"
"1000000163","3","フタをあけ砂糖を加えて少し煮詰め、塩を加えて混ぜる。餅を入れて火をとおす。"
"1000000164","1","鶏肉は塩コショウし、小麦粉を薄くまぶす。溶き卵にくぐらせて油で揚げる。"
"1000000164","2","小鍋にAを温め、揚げた鶏肉をくぐらせる。食べやすい大きさに切り、皿に盛り付け、お好みで一味をふりかける。"
"1000000164","3","ゆで卵と玉ねぎはみじん切りにしてBで和える。お肉の上にかけ、パセリを散らす。"
"1000000165","1","昆布は水洗いします。ごぼうと人参はさきがけにし水に漬けておきます。ちくわは縦に半分に切った後斜めに薄く切ります。"
"1000000165","2","鍋に水を入れ沸騰させます。材料の水をざるで切り、鍋に入れます。めんつゆを入れ3分
程度中火で煮ます。"
"1000000165","3","味見をし、塩・調味料でお好みの味に調整し、2分程度煮て完成です。"
"1000000166","1","材料を用意します。"
"1000000166","2","じゃがいもは皮を剥いたら1口大に切り水に晒しておきます。その間に他のお野菜を切ります。"
"1000000166","3","人参は乱切り、白菜の葉の部分は大きめに芯の部分は小さめに切り、しめじは２，３個ずつにほぐします。ソーセージは斜めに切ります。"
"1000000166","4","鍋に水を入れ人参とじゃがいもを入れて火を付ける。"
"1000000166","5","人参とジャガイモがある程度柔らかくなったらソーセージを入れコンソメを入れる。"
"1000000166","6","白菜、しめじを入れて火を通します。"
"1000000166","8","そして牛乳をいれます"
"1000000166","7","白菜がしんなりしてきたら味噌をいれます。"
"1000000166","9","仕上げにバターで風味を付けます。"
"1000000166","10","出来上がり♪"
"1000000167","1","ジャガイモは約5ｍｍ角のスティック状に切り水にさらしておきます。ベーコンも同じくらいの大きさにきります。にんにくは薄切りにします。"
"1000000167","2","フライパンを熱し、サラダ油を入れにんにくをい炒めます。
次にベーコンを入れ少し焦げ目が付く程度に炒めます。"
"1000000167","3","水を切ったジャガイモを加え、塩コショウを軽く振り強火で1分炒めます。次に火を弱めフライパンに蓋をして軽く振りながら炒めます。"
"1000000167","4","1分程度炒めたら蓋を取り、ジャガイモに火が通っているのを確かめます。硬さはお好みです。塩コショウで味を調整し、出来上がり。"
"1000000168","1","オリーブオイル、唐辛子、にんにくをフライパンが冷たいうちに入れ、弱火でにんにくがきつね色になるまで温める"
"1000000168","2","1のフライパンに細切りにしたベーコン、薄切りの玉ねぎを入れてベーコンの油が出るまで炒める"
"1000000168","3","うどんをゆでる（少し固めに）"
"1000000168","4","2のフライパンにうどんのゆで汁をいれ、バター以外の調味料をすべて入れ沸騰させる"
"1000000168","5","沸騰したら、バターを入れ火を止める。バターは余熱で溶かす感じで"
"1000000168","6","ゆであがったうどんを流水で冷やしながら、ぬめりを取る"
"1000000168","7","うどんをフライパンに入れ、加熱しながらよく混ぜる"
"1000000168","8","皿に移して鰹節をかける"
"1000000169","1","牛乳をレンジで温める。"
"1000000169","3","シナモンパウダーを上にかけて出来上がり。"
"1000000169","2","牛乳に小さじ山盛りのこしあんを1〜3杯くらい入れてよくかき混ぜる。"
"1000000170","1","茶碗にご飯を盛ります。
ご飯が隠れるくらいのキャベツの千切りを切り、
ご飯の上にかけます。"
"1000000170","2","真ん中に卵を落とし入れ、
黄身の真ん中を箸で軽く穴を開けます。"
"1000000170","3","レンジであたためを押して、キャベツと卵に熱を通します。"
"1000000170","4","キャベツと卵の上にお好みで、
ソース、鰹節、青海苔、マヨネーズをかけたら出来上がり。"
"1000000171","1","さつまいもを洗って塩ふり蒸し器に入れる"
"1000000171","2","やわらかくなるまで蒸します
"
"1000000171","3","爪楊枝が通れば出来上がりです"
"1000000172","1","里芋を洗って蒸し器に入れる
"
"1000000172","2","やわらかくなるまで蒸します"
"1000000172","3","爪楊枝が通れば出来上がり、生姜醤油でいただきます。"
"1000000174","1","椎茸を水で戻します"
"1000000174","2","昆布を水につけておきます"
"1000000174","3","野菜、豆腐を切って準備します"
"1000000174","4","キムチは市販のもので用意です"
"1000000174","6","鍋に1，2，4と水を入れます。
ひと煮立ちさせます。"
"1000000174","7","材料を入れて、火がとれば出来上がりです。しょうゆと塩で味を調整します。"
"1000000174","5","糸こんにゃくをひとゆでして、冷ましておきます。"
"1000000175","1","人参は千切りにする。天ぷら粉をまぶしてよく混ぜ、冷水を少しずつ加えながら混ぜる"
"1000000175","2","束にしながら揚げていく。"
"1000000176","1","鶏肉を一口大に切り、塩コショウする。"
"1000000176","2","串にさしていき、フライパンで焼く。"
"1000000177","1","紫芋の皮を剥き1センチ位の厚さに切り水にさらします。"
"1000000177","2","お皿に乗せラップをして4分位レンジで温め柔らかくします。"
"1000000177","3","柔らかくなった紫芋をフードプロセッサーに入れます。"
"1000000177","9","火を止めた⑧にバターを入れて混ぜます。混ぜたらオーブンを180度に温めておきます。"
"1000000177","8","絞りやすい固さで火を入れるのを止めます！！"
"1000000177","7","余分が水分がなくなってきたら少しずつ牛乳を入れて混ぜていきます。
"
"1000000177","6","鍋に火を付けて砂糖を入れて混ぜ５～10分弱火から中火と火を調節しながら練る感じで混ぜていきます。"
"1000000177","5","ピューレ状になったら鍋にだします。"
"1000000177","4","滑らかなピューレ状にします。
水分が少ないお芋の場合はフードプロセッサーが回りやすいように水を入れて回してください。"
"1000000177","11","⑩を口金をつけた絞り袋に入れていきます。
写真のようにコップなどを使うと絞り袋に入れやすいです。"
"1000000177","10","粗熱が取れたら卵黄を入れよく混ぜます。"
"1000000177","12","アルミカップの中に絞っていきます。"
"1000000177","14","出来上がり♪"
"1000000177","13","天板に乗せて180度のオーブンで15分～20分焼きます。"
"1000000178","2","ご飯と生ふりかけをボールに入れよくかき混ぜます（ご飯の固まりがなくなるように）。　　　　　　長ねぎは細かくきざみます。"
"1000000178","3","フライパンを熱し油を入れます
（卵を入れませんので油は少なめでいいです）。　次に長ねぎを強火で少し焦げる位まで炒めます。"
"1000000178","4","強火のまま材料と混ぜ合わせたご飯を入れ、す速く炒めていき、塩コショウを1振りします。"
"1000000178","5","ご飯がパラパラになってきたら
醤油を少量回しかけます。最後に味見をし、お好みで調味料等を加えます。お皿に盛って出来上がり。"
"1000000178","1","生ふりかけのレシピは、私の「マイページ」で「簡単　生ふりかけ」をご覧ください。"
"1000000179","1","ジャガイモを洗って塩ふり蒸し器に入れる"
"1000000179","2","やわらかくなるまで蒸します"
"1000000179","3","爪楊枝が通れば出来上がりです
"
"1000000180","1","タコを適当な大きさに切り30分ほど酢に漬けます"
"1000000180","2","胡瓜を輪切りにして３０分ほどおきます。"
"1000000180","3","１のタコを酢を切り、２の胡瓜と合わせます。"
"1000000180","4","★の合わせ酢をかけて出来上がり。"
"1000000181","1","鶏肉は今日はササミにしました。
きのこはなんでもよいです"
"1000000181","2","蒸し器にもやしをのせ、きのこをのせ、鶏肉をのせて蒸します。"
"1000000181","3","10分ぐらい蒸して火が通れば出来上がり。ポン酢でいただきます。
"
"1000000182","1","コンニャクは茹でてから水にとり、手でちぎる。カボチャは種とわたを除き、６cm角くらいに切る。さつま揚げは４等分に切る。"
"1000000182","2","鍋に油を熱してコンニャクを炒め、だし汁、カボチャを加えて煮立てる。"
"1000000182","3","砂糖、酒、みりんを加えて中火にし、６分煮る。さつま揚げ、醤油を加えて、さらに１５分煮る。"
"1000000183","1","フライパン熱しサラダ油を入れて挽肉を炒めｍす。"
"1000000183","2","挽肉に火が通ってきたら約1センチ位に切ったエノキを入れて強火で炒めます。塩をひとつまみ。"
"1000000183","3","肉とエノキに火が通ったら醤油を入れます。"
"1000000183","6","ご飯の上に④を乗せれば出来上がりです。"
"1000000183","5","丼にご飯を盛ります。"
"1000000183","4","柚子胡椒を入れ混ぜたら火を止めます。"
"1000000184","1","大根はお湯で10分程度煮ます。大根が柔らかくなったら。湯を捨て水に漬けておきます。
（一度煮ると癖が無く、柔らかに仕上がります）"
"1000000184","2","鶏のぶつ切りはざるに入れ皮に熱湯をかけ、余分な油とくさみを取り除きます。人参は3、4
センチ程度にきります。"
"1000000184","3","鍋に材料と生姜を入れ、材料がひたひたになるくらいの水をいれ強火で煮ます。沸騰してくるとアクが出てきますので取り除きます。"
"1000000184","4","めんつゆ、砂糖、みりんを入れ
20分程度中火で煮ます。
次に弱火にし、塩・調味料で味を整え5分程度で完成です。
"
"1000000185","1","いりごまをすりおろします。
（すりごまがある方は、すりごまをそのまま使ってください。）"
"1000000185","2","ゴマがしっとりとするまですりおろします。"
"1000000185","3","熱したフライパンにごま油をしき挽肉を入れ炒め軽く塩コショウをします。"
"1000000185","8","火を止めたらラー油を入れて混ぜます。"
"1000000185","7","水を入れてゴマをのばし軽くクツクツとさせたら火を止めます。"
"1000000185","5","④に火が取ったら醤油を入れます。"
"1000000185","4","挽肉に火が通ったら1センチ程に切ったエノキを入れ炒めます。"
"1000000185","6","すりおろしたゴマを入れます。"
"1000000185","9","ご飯を器に入れます。"
"1000000185","10","ご飯の上に⑧を乗せれば出来上がりです！！
"
"1000000186","1","ソース：ケチャップを３：１の割合で入れます"
"1000000186","2","良くかき混ぜて、こしょうを入れて出来上がりです。"
"1000000187","1","さんまは開いて４等分にし、生姜汁をまぶしておく。
"
"1000000187","2","フライパンに砂糖、酒、しょうゆ、みりんを煮立て、さんま加えて約7分煮る。途中で一度さんまを裏返す"
"1000000187","3","丼にご飯を盛り、のりを散らしてさんまをのせて煮汁をかける。
"
"1000000187","4","のりと万能ネギを散らす。

"
"1000000189","1","身欠きにしんは水に1晩漬けて戻しておきます。戻したら皮の部分を包丁の背などでこすり、うろこを取ります。"
"1000000189","2","身欠きにしんは２センチ幅に切り分け、ピーマンも同じくらいの大きさに切ります。"
"1000000189","3","タッパーなどの保存容器に(Ａ)をいれ、身欠きにしん・ピーマンを漬け、冷蔵庫で1日保存して完成です。"
"1000000192","1","たらとエビをフードプロセッサーにかけます。
FPがない場合は細かく刻んですり鉢で練って下さい。"
"1000000192","2","粘り気が出たらボウルに出して片栗粉と卵白を入れ混ぜます。"
"1000000192","3","しょうゆと酒を入れて混ぜたらウインナーにスプーンやナイフでコテコテ塗りつけていきます。
この作業が子供は好きみたい。
"
"1000000192","4","揚げます。

うちではごま油をフライパンに少なめにひいて、
さつま揚げが半分浸るくらいの油量で揚げています。"
"1000000194","1","鮫は熱湯で30～40秒湯引きします。冷水で冷まし、2センチ角程度に切り分けます。
ねぎは薄切りにします。"
"1000000194","2","Ａの材料を容器に入れ滑らかになるまでかき混ぜます。
鮫と長ねぎを入れ、軽くかき混ぜ味をなじませます。お皿に盛り付け完成です。
"
"1000000195","1","鍋に１／４位水を入れて火にかける。"
"1000000195","2","スーパーで買ったきた１／６サイズの白菜を全部刻み入れる。"
"1000000195","3","えのきを全部入れる。"
"1000000195","4","適当に肉団子を６～８個入れる。"
"1000000195","7","ほんだし、醤油、味醂を入れて、蓋をして７～８分ほど待つ。"
"1000000195","5","竹輪を適当な大きさに切り入れる。"
"1000000195","6","刻みアゲを１／４袋程いれる。"
"1000000196","2","型にバターを薄くぬります。バターをラップに少量とり型に塗ると手が汚れずにぬれます。"
"1000000196","3","バターを薄く塗った上から薄力粉を掛け全体に掛ったら余分な粉を落とし冷蔵庫に入れ落ち着けます。"
"1000000196","4","ボウルに卵を入れ割りほぐします。"
"1000000196","7","牛乳をいれて混ぜます。"
"1000000196","8","溶かしバターをいれてよく混ぜます。"
"1000000196","6","ホットケーキミックスをいれ混ぜます。"
"1000000196","5","砂糖を入れてよく混ぜます。"
"1000000196","11","ブルーベリーソースを垂らします。"
"1000000196","10","型に⑧の生地を流し入れます。"
"1000000196","9","冷蔵庫にいれておいた型をとりだします。"
"1000000196","12","焼き色が付くのであまり模様は目立たないのですが楊枝で真ん中から外側、次は外側から真ん中にと交互に表面をなぞっていきます。"
"1000000196","13","180度のオーブンで約25分程度焼いて出来上がりです！！"
"1000000196","1","オーブンは180度で余熱。
バターは湯せんで溶かしバターに。
型は底の取れないタルト型21センチをつかいました。"
"1000000197","1","ソース：マヨネーズを３：１の割合で入れます"
"1000000197","2","良くかき混ぜて、こしょうを入れて出来上がりです。"
"1000000198","1","鶏肉を食べやすい大きさにきります"
"1000000198","2","フライパンに油を引き鶏肉を炒めます。"
"1000000198","3","全体が色が変わったところで、醤油、砂糖、みりんを入れ弱火にして炒めます。
調味料が絡んだところで出来上がり"
"1000000199","1","鶏肉を炒めて、醤油、砂糖、みりんを絡ませるようにいたます。"
"1000000199","2","炒めた鶏肉をごはんのせてできあがり。"
"1000000200","1","もち米は洗って、食紅を溶いて色をつけた水に一晩つけておく。蒸す30分位前に　もち米をザルにあげて水気を切る。"
"1000000200","2","圧力鍋に水２カップを入れて蒸しスノコを置き、蒸し布を敷いた中にドーナツ形になるようにもち米を入れる。"
"1000000200","3","１０分加圧し、自然冷却する。一度もち米をボウルに取り出し、Aを回しかけて混ぜる。
再びドーナツ形に入れ、５分加圧して自然冷却する。"
"1000000200","4","フタを開け、かるく洗った甘納豆をふりかけ、フタをして５分蒸す。
ボウルに取り出してさっくり混ぜ、器に盛る。"
"1000000201","1","豚肉は食べやすい大きさに切り、Ａで下味をつける。春雨は熱湯でもどす。キャベツは4cm角、ピーマンは縦細切りにする。"
"1000000201","2","油を熱したフライパンでみじん切りのニンニクを炒め、香りが出たら豚肉を炒め、キャベツとピーマンを加えて炒める。"
"1000000201","3","湯1/2カップとＢを入れて３分煮る。春雨を加えて汁気がなくなるまで炒める。
"
"1000000202","1","たこ焼器を熱します（焦げ付かない加工をしているものなら油を使いません）。水とスプーンを用意しておきます。お皿にＡを混ぜておきます。"
"1000000202","2","水を付けたスプーンの背でたこ焼器の窪みにご飯をいれ平らになるように、少し力を入れて押し込みます。"
"1000000202","3","後で重ねますので、盛り上がらないようにして下さい。
個数は重ねるので8個、10個など偶数にして下さい。"
"1000000202","4","1分半程度動かさないで焼きます。箸でつついて動かし焼いた面がカリカリになったら、焼いてない面にスプーンで水を軽く付け重ねます。"
"1000000202","5","焼かない面が乾燥しているとくっ付かないので注意して下さい。次に接続した部分が焼けるよう接続部分を下にし回しながら焼きます。"
"1000000202","6","接続部分がくっ付いたら、たれの入ったお皿に入れ回しながら全体にたれをつけます。
１分位回しながら焼けば完成です。"
"1000000203","1","袋にサバとAを入れてふる。"
"1000000203","2","フライパンを熱してバターを溶かし、サバを両面焼く。"
"1000000204","1","キャベツと人参を千切りにし、塩を振っておく。１５分たったら水でかるく洗ってしっかり絞り、レモン汁で和える。"
"1000000204","2","Aを加えてよく混ぜる。"
"1000000205","1","キャベツ、ピーマンを食べやすい大きさにちぎり、ブロッコリーは房から食べる分を離しお皿に盛ります。
（卵を入れるスペースを空ける）"
"1000000205","2","空いた場所に、サラダ油を数滴たらしキッチンペーパーで延ばし、卵を割りいれす。※黄身につま楊枝を2箇所刺し穴を開けます(破裂防止）。"
"1000000205","3","野菜に大さじ1の水をかけ、卵に塩コショウをします。
750ｗのレンジで1分加熱し、完成です。
お好きな野菜で試してみてください。"
"1000000206","1","ブロッコリーを適当を大きさに切り、１分ほどしたゆでします。"
"1000000206","2","豚肉はなんでもいいです"
"1000000206","3","豚肉を炒めて火が通ったところブロッコリーを入れます"
"1000000206","4","ブロッコリーに火が通れば出来上がり"
"1000000207","1","紫芋の皮を剥き1～1.5センチの厚さに切ったら30分位水にさらしておきます。"
"1000000207","2","鍋に紫芋を入れ水をひたひたになる位にいれ火に掛け15分～20分程茹で柔らかくする。"
"1000000207","3","紫芋が柔らかくなったら裏ごします。フードプロセッサーだとカンタンに出来、時間短縮できます。"
"1000000207","5","鍋に砂糖を入れ弱火で練っていきます。"
"1000000207","4","裏ごした紫芋を鍋に入れます"
"1000000207","6","芋の水分で違ってくると思いますが3分位練り余分な水分を飛ばしていきます。
冷めると多少固くなるのでそれを考慮してください。"
"1000000207","7","出来上がりです。
こちらの餡を色々なお菓子に使えると思います。
"
"1000000208","1","ご飯にジャコを入れ混ぜます"
"1000000208","2","良く混ぜて茶碗に盛り、出来上がり。"
"1000000209","1","梅干はタネを取り除き、包丁で叩いておきます。
大根は包丁の持ち手側の角を
2ｃｍ位刺し、手首をひねって3、4センチ程度に割ります。"
"1000000209","2","ボールに大根を入れ、塩を良くもみ込みます。
次に梅と鰹節を入れ大根に絡めていきます。
全体によく絡まったら完成です。"
"1000000210","1","紫芋餡を用意"
"1000000210","2","紫芋餡の水分が多すぎて丸められそうなら耐熱容器に紫芋餡をいれてペーパータオルを乗せレンジで様子を見ながら温め水分を飛ばします。"
"1000000210","3","レンジから出したら全体が均一になるように混ぜ粗熱をとります。"
"1000000210","5","小鍋に水をいれます。"
"1000000210","4","粗熱が取れたら1口サイズに丸めていきます。
全て丸めたら一旦冷蔵庫にいれて冷やし落ち着けます。（5分位）"
"1000000210","6","粉寒天を入れ良く混ぜてから火を付けカ寒天をとかしていきます。"
"1000000210","8","軽くフツフツをさせます。"
"1000000210","7","沸騰したら砂糖をいれ溶かします。"
"1000000210","9","寒天液が少量なので（丸めた芋餡を潜らせやすい様に）カップに寒天液を移します。"
"1000000210","10","丸めた芋餡をフォークに乗せて寒天液に潜らせます。"
"1000000210","11","寒天液に潜らせたらトレーに置いていきます。
寒天液に2度潜らせます。
寒天は固まりやすいので素早くしないと固まってしまいます。"
"1000000210","12","冷蔵庫で冷やして出来上がり♪"
"1000000210","13","ちなみに寒天液が少し余ってしまいます。（粉寒天１ｇ以下では作り難いので）
勿体ないというかたは芋餡を混ぜて羊羹風にしても
"
"1000000210","14","寒天液鍋に戻し少しだけ水を加え火に掛けます。
芋餡を加え良く混ぜたら火からおろします。"
"1000000210","15","容器に流し入れ冷やし固めれば出来上がりです。"
"1000000211","1","キムチは50ｇぐらいでよい"
"1000000211","2","タコは適当な大きさにきります"
"1000000211","3","よく混ぜて30分ぐらいおきます。これで出来上がり"
"1000000212","1","ケチャップ、マヨネーズ、ケチャプを1：１：１であわせます"
"1000000212","2","よくかき混ぜ手、出来上がり"
"1000000213","1","鮭切身は骨と皮を取り、食べやすい大きさに切る。木綿豆腐はよく水切りをし、食べやすく手でちぎる。ネギは小口切りにする。"
"1000000213","2","フライパンに鮭と豆腐を炒め、火がとおったら青ネギと溶き卵を加え、塩コショウ、醤油で味付けする。"
"1000000214","1","ブロッコリーは１口サイズに切り、レンジで少しだけ柔らかくする。長ねぎ、生姜、ニンニクはみじん切り。ホタテはAを揉み込んでおく。"
"1000000214","2","フライパンに油を熱し、生姜をニンニクを軽く炒める。ホタテと長ネギを加えて炒め、ブロッコリーとBを加える。"
"1000000214","3","一旦火を止めて水溶き片栗粉を少しずつ流し、とろみをつける。最後にゴマ油を回し入れる。"
"1000000215","1","ジャガイモ、玉ねぎを薄切りにし、フライパンにしく。小麦粉を上にふり、鶏肉、マカロニをのせる。"
"1000000215","2","Aを加えてフタをし、弱火で煮る。時々混ぜながら具に火をとおす。"
"1000000215","3","とろみがついたらグラタン皿に入れ、チーズを散らして焼き色がつくまでオーブンで焼く。"
"1000000216","1","刺身を適当な大きさに切ります。"
"1000000216","2","醤油とわさびまぜ、刺身にかけて10分おく
"
"1000000216","3","ごはんの上に刺身をのせて、漬け汁をかけて、刻みのりをのせ出来上がり。"
"1000000217","1","さしみを適当な大きさに切ります"
"1000000217","2","キムチを用意します"
"1000000217","3","さしみとキムチをよく混ぜます。
わさびと醤油で味を調整して、出来上がり。"
"1000000218","1","キムチを用意します"
"1000000218","2","ご飯の真ん中にキムチをのせて出来上がり。"
"1000000219","1","材料です。"
"1000000219","2","もやしをゆでます"
"1000000219","3","ラーメンをゆでます"
"1000000219","5","ゆであがったラーメン、もやしを入れ出来上がり"
"1000000219","4","スープをお湯でときます。"
"1000000220","1","さしみを適当な大きさに切ります
"
"1000000220","2","キムチを用意します
"
"1000000220","3","さしみとキムチをよく混ぜます。
わさびと醤油で味を調整します。"
"1000000220","4","ごはんの上にさしみキムチをのせて、刻みのりをのせ出来上がり。"
"1000000221","1","玉ねぎはスライスし、とんかつは食べやすい大きさに切っておく。卵はかるく溶いておく。"
"1000000221","2","フライパンに玉ねぎとAを入れ、玉ねぎを煮る。カツを入れ、溶き卵を回しかけてフタをする。"
"1000000221","3","半熟になったらフタを取り、ご飯の上に盛りつける。"
"1000000222","1","イカは１㎝の輪切りにし、足も食べやすく切る。大根は皮をむいて２㎝の輪切りにする。"
"1000000222","2","鍋に大根と水２カップ弱を入れて火にかける。沸騰したらイカを加えて煮、アクを取る。"
"1000000222","3","Aを加え、落とし蓋をして煮る。
大根が柔らかくなったら醤油を加え、煮汁が半分になるまで煮る。"
"1000000223","1","鶏肉をヨーグルトに４時間つけておく。ニンニク、生姜、玉ねぎはみじん切り。人参は１㎝角に切る。"
"1000000223","2","鍋にバターを溶かし、ニンニクと生姜を炒める。玉葱を加えて飴色になるまで炒め、カレー粉を加えて粉っぽさが無くなるまで炒める｡"
"1000000223","3","トマト缶を加え､水分が少なくなるまで炒める。ヨーグルト、鶏肉、人参、塩、ウスターソース、水５００mlを加えて１時間煮込む。"
"1000000224","1","サツマイモは皮ごと細切りにし、水にさらしておく。豚肉は細切りにし、Aをよく揉み込む。"
"1000000224","2","ボウルにサツマイモ、豚肉、黒ごま、天ぷら粉を入れて混ぜる。適量の水を少しずつ加えながら混ぜる。"
"1000000224","3","スプーンですくって揚げ油に入れ、カリッとするまで揚げる。"
"1000000225","1","溶き卵を薄く焼いて錦糸卵を作る。ハム、キュウリ、人参は千切りにする。鍋に春雨を入れて、ハム、人参をのせる。"
"1000000225","2","Aを加えて煮る。火を止めて少し混ぜフタをして冷ます。"
"1000000225","3","錦糸卵、キュウリ、いりゴマを加えて混ぜる。"
"1000000226","1","たまご3こをわります。"
"1000000226","2","ジャコ、だし、砂糖を入れてよくかき混ぜます。"
"1000000226","3","薄く何回かに分けて焼いていきます。"
"1000000226","4","層になるように何回かに分けて焼きます。"
"1000000226","5","ちょうどよい大きさになったところで出来上がり。"
"1000000227","1","玉ねぎは薄切り、ウインナーは食べやすく切る。ジャガイモは皮付きのままくし形に切り、レンジで柔らかくし、塩コショウしておく。"
"1000000227","2","フライパンにバターを溶かしてニンニクを炒め、ニンニクは一旦取り出しておく。ジャガイモに小麦粉をまぶしてフライパンに入れていき焼く。"
"1000000227","3","ウインナー、玉ねぎ加えて炒めてAで味付けする。ニンニクを戻し入れ、鍋肌から醤油を回しいれて絡める。"
"1000000228","1","ゼリーはスプーンで細かくしてワイングラスに入れます。
電子レンジで1分加熱し液体に戻します。"
"1000000228","2","溶けたゼリーの入ったグラスに
ワインを注ぎ、よくかき混ぜます。ラップをして冷蔵庫で2時間程度冷やせば出来上がりです。"
"1000000228","3","固まり初めた時に、お好みのフルーツを入れ半分位沈ませれば、見栄えも良くなります。早く食べたい時は氷の入った器に入れて冷やしてね。"
"1000000229","1","タネ用のタマネギと人参はみじん切りにし、少し炒める。パン粉に牛乳を加えてなじませてく。ピーマンは縦半分に切り、タネを取っておく。"
"1000000229","2","ボウルに玉ねぎ、人参、パン粉、Aを入れて練り混ぜる。ピーマンに詰めていく。"
"1000000229","3","玉ねぎは６等分の輪切りにし、塩コショウをふってオーブンの天板に乗せる。上に肉詰めピーマンをのせ、チーズを盛る。"
"1000000229","4","２００度のオーブンで３０〜４０分焼く。焼きあがったら、混ぜ合わせたBをかける。"
"1000000230","1","大根は摺り下ろして軽く水気を切り、生姜も摺り下ろしておく。"
"1000000230","2","豆腐はしっかり水気を切り、４等分ずつに切り分ける。片栗粉を全体に付け、フライパンに多めの油を入れて揚げ焼きする。皿に盛りつける。"
"1000000230","3","小鍋にAを煮、水溶き片栗粉でとろみをつけてから火を止める。Bを加えて混ぜ、豆腐の上にかける。"
"1000000231","1","キャベツは粗みじん切り、ネギは小口切り、ウインナーは小さく切る。"
"1000000231","2","Aをボウルに合わせ、Bを加えて混ぜ、水を少しずつくわえながら混ぜる。刻んだ具を加えて混ぜる。"
"1000000231","3","フライパンに油をひき、生地を広げて中火で焼く。焼き色がついたら裏返し、フタをして蒸し焼きにする。"
"1000000232","1","さつまいもは皮ごと乱切りにし、水にさらして水けをきる。鶏肉は大きめの一口大に切り、塩コショウする。"
"1000000232","2","圧力鍋にAを煮、鶏肉を入れてサツマイモをのせ、フタをする。２分加圧して自然冷却する。"
"1000000232","3","小口切りのネギと醤油を加え、水分が少なくなるまで煮詰める。"
"1000000233","1","銀だらは軽く塩をふって、30分以上おいてください。生臭さがとれます。"
"1000000233","2","西京味噌にみりんと酒をいれて、よく混ぜます。西京味噌は高価なのですが、白味噌に少し多めのみりんを加えることで代用もできます。"
"1000000233","3","銀だらの水気をとったら味噌床へ。タッパーなどに、味噌→銀だら→味噌のように漬けます。味噌は薄くひいても、しっかり味がつきます。"
"1000000233","4","2～3日たったら、色と味がしみこみます。そのまま保存してもOKです。焼くときは、味噌をとって軽くあらいます。"
"1000000233","5","西京焼きは焦げやすいので、ずーっと見張ってください。10分くらいでしっかりと焼けます。"
"1000000234","1","紫芋餡を用意"
"1000000234","2","紫芋餡の水分を飛ばします。
耐熱容器にいれペーパータオルを乗せレンジで温めます
（鍋で温めて水分を飛ばしてもよいです）"
"1000000234","3","水分を適度に飛ばしたら全体を混ぜて均一にします。"
"1000000234","6","粗熱が取れたら冷蔵庫にいれ冷し固めます。"
"1000000234","5","平らな物で縦、横と形を整えます。"
"1000000234","4","熱いうちに型に押し入れていきます。"
"1000000234","7","冷えたら冷蔵庫から出してひと口サイズに包丁で切れば出来あがりです。"
"1000000235","1","朴の葉は1時間程度水につけます。乾いたまま使うと焼くときに燃えてしまいます。"
"1000000235","2","麹みそ、みりん、酒を加えてよく練り合わせます。"
"1000000235","3","銀杏は殻から出して、少量の熱湯で茹でて甘皮をむく。なめこは熱湯をかけてぬめりをのぞく。ねぎは、小口切りに。"
"1000000235","4","朴葉の水気を拭き取り、みそを塗って、材料をのせ、弱火であぶる。"
"1000000236","1","ボウルに白玉粉を入れ水を少しずついれて溶かしていきます。"
